Index	TimeStamp      	ID        	Length    	Data1 	Data2 	Data3 	Data4 	Data5 	Data6 	Data7 	Data8 	Checksum    
346  	9199.401    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
347  	9209.394    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
348  	9219.402    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
349  	9279.406    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
350  	9289.395    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
351  	9299.404    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
352  	9309.397    	08        	5           	01	03	01	01	01	00	ff	ff	F0        
353  	9369.396    	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
354  	9379.409    	08        	5           	08	03	01	08	08	00	ff	ff	DB        
355  	9439.406    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
356  	9449.402    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
357  	9509.398    	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
358  	9519.406    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
359  	9529.4      	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
360  	9539.407    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
361  	9599.408    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
362  	9609.401    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
363  	9619.409    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
364  	9629.402    	08        	5           	01	03	01	01	01	00	ff	ff	F0        
365  	9689.401    	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
366  	9699.41     	08        	5           	08	03	01	08	08	00	ff	ff	DB        
367  	9759.411    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
368  	9769.404    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
369  	9829.411    	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
370  	9839.412    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
371  	9849.409    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
372  	9859.413    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
373  	9919.413    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
374  	9929.406    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
375  	9939.414    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
376  	9949.411    	08        	5           	01	03	01	01	01	00	ff	ff	F0        
377  	10009.407   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
378  	10019.416   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
379  	10079.42    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
380  	10089.41    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
381  	10149.413   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
382  	10159.417   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
383  	10169.255   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
384  	10179.267   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
385  	10239.263   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
386  	10249.26    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
387  	10259.265   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
388  	10269.258   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
389  	10329.257   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
390  	10339.266   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
391  	10399.267   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
392  	10409.26    	08        	5           	07	03	01	02	07	00	ff	ff	E3        
393  	10469.259   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
394  	10479.271   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
395  	10489.261   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
396  	10499.269   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
397  	10559.269   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
398  	10569.262   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
399  	10579.274   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
400  	10589.263   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
401  	10649.266   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
402  	10659.271   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
403  	10719.273   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
404  	10729.265   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
405  	10789.265   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
406  	10799.273   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
407  	10809.266   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
408  	10819.274   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
409  	10879.278   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
410  	10889.268   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
411  	10899.276   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
412  	10909.269   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
413  	10969.268   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
414  	10979.281   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
415  	11039.278   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
416  	11049.275   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
417  	11109.27    	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
418  	11119.278   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
419  	11129.272   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
420  	11139.28    	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
421  	11199.304   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
422  	11209.274   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
423  	11219.282   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
424  	11229.275   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
425  	11289.274   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
426  	11299.283   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
427  	11359.285   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
428  	11369.277   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
429  	11429.277   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
430  	11439.285   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
431  	11449.282   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
432  	11459.286   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
433  	11519.286   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
434  	11529.279   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
435  	11539.288   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
436  	11549.284   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
437  	11609.28    	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
438  	11619.289   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
439  	11679.294   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
440  	11689.283   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
441  	11749.286   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
442  	11759.29    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
443  	11769.283   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
444  	11779.295   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
445  	11839.291   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
446  	11849.289   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
447  	11859.293   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
448  	11869.286   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
449  	11929.285   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
450  	11939.294   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
451  	11999.295   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
452  	12009.288   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
453  	12069.288   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
454  	12079.299   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
455  	12089.289   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
456  	12099.297   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
457  	12159.297   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
458  	12169.34    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
459  	12179.352   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
460  	12189.342   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
461  	12249.344   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
462  	12259.35    	08        	5           	08	03	01	08	08	00	ff	ff	DB        
463  	12319.351   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
464  	12329.343   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
465  	12389.343   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
466  	12399.351   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
467  	12409.344   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
468  	12419.352   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
469  	12479.356   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
470  	12489.346   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
471  	12499.354   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
472  	12509.347   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
473  	12569.346   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
474  	12579.359   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
475  	12639.356   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
476  	12649.353   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
477  	12709.348   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
478  	12719.356   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
479  	12729.35    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
480  	12739.358   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
481  	12799.358   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
482  	12809.351   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
483  	12819.359   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
484  	12829.36    	08        	5           	01	03	01	01	01	00	ff	ff	F0        
485  	12889.351   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
486  	12899.36    	08        	5           	08	03	01	08	08	00	ff	ff	DB        
487  	12959.362   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
488  	12969.354   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
489  	13029.354   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
490  	13039.362   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
491  	13049.359   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
492  	13059.363   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
493  	13119.363   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
494  	13129.357   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
495  	13139.365   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
496  	13149.361   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
497  	13209.259   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
498  	13219.268   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
499  	13279.273   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
500  	13289.262   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
501  	13349.265   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
502  	13359.269   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
503  	13369.263   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
504  	13379.274   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
505  	13439.271   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
506  	13449.268   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
507  	13459.272   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
508  	13469.265   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
509  	13529.264   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
510  	13539.273   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
511  	13599.275   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
512  	13609.267   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
513  	13669.267   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
514  	13679.278   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
515  	13689.268   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
516  	13699.276   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
517  	13759.276   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
518  	13769.269   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
519  	13779.281   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
520  	13789.271   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
521  	13849.273   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
522  	13859.279   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
523  	13919.28    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
524  	13929.273   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
525  	13989.272   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
526  	13999.28    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
527  	14009.273   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
528  	14019.281   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
529  	14079.285   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
530  	14089.275   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
531  	14099.283   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
532  	14109.276   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
533  	14169.589   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
534  	14179.602   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
535  	14239.599   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
536  	14249.596   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
537  	14309.592   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
538  	14319.599   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
539  	14329.593   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
540  	14339.601   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
541  	14399.601   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
542  	14409.594   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
543  	14419.602   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
544  	14429.596   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
545  	14489.595   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
546  	14499.603   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
547  	14559.605   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
548  	14569.597   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
549  	14629.597   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
550  	14639.605   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
551  	14649.602   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
552  	14659.606   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
553  	14719.606   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
554  	14729.6     	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
555  	14739.608   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
556  	14749.604   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
557  	14809.6     	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
558  	14819.609   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
559  	14879.614   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
560  	14889.603   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
561  	14949.606   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
562  	14959.61    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
563  	14969.604   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
564  	14979.615   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
565  	15039.612   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
566  	15049.609   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
567  	15059.613   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
568  	15069.606   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
569  	15129.605   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
570  	15139.614   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
571  	15199.286   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
572  	15209.278   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
573  	15269.278   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
574  	15279.289   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
575  	15289.279   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
576  	15299.287   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
577  	15359.287   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
578  	15369.28    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
579  	15379.292   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
580  	15389.282   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
581  	15449.285   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
582  	15459.29    	08        	5           	08	03	01	08	08	00	ff	ff	DB        
583  	15519.291   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
584  	15529.284   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
585  	15589.283   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
586  	15599.291   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
587  	15609.285   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
588  	15619.292   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
589  	15679.296   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
590  	15689.286   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
591  	15699.294   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
592  	15709.287   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
593  	15769.286   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
594  	15779.299   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
595  	15839.296   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
596  	15849.293   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
597  	15909.289   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
598  	15919.297   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
599  	15929.29    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
600  	15939.298   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
601  	15999.298   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
602  	16009.291   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
603  	16019.299   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
604  	16029.293   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
605  	16089.292   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
606  	16099.301   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
607  	16159.302   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
608  	16169.366   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
609  	16229.365   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
610  	16239.373   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
611  	16249.37    	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
612  	16259.374   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
613  	16319.374   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
614  	16329.368   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
615  	16339.376   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
616  	16349.373   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
617  	16409.368   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
618  	16419.377   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
619  	16479.382   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
620  	16489.371   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
621  	16549.374   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
622  	16559.378   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
623  	16569.372   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
624  	16579.383   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
625  	16639.38    	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
626  	16649.377   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
627  	16659.381   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
628  	16669.374   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
629  	16729.374   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
630  	16739.382   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
631  	16799.384   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
632  	16809.376   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
633  	16869.376   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
634  	16879.388   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
635  	16889.377   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
636  	16899.385   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
637  	16959.385   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
638  	16969.379   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
639  	16979.39    	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
640  	16989.38    	08        	5           	01	03	01	01	01	00	ff	ff	F0        
641  	17049.383   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
642  	17059.388   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
643  	17119.389   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
644  	17129.382   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
645  	17189.189   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
646  	17199.197   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
647  	17209.191   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
648  	17219.199   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
649  	17279.202   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
650  	17289.192   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
651  	17299.2     	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
652  	17309.193   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
653  	17369.192   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
654  	17379.205   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
655  	17439.203   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
656  	17449.199   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
657  	17509.195   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
658  	17519.203   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
659  	17529.196   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
660  	17539.204   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
661  	17599.204   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
662  	17609.197   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
663  	17619.206   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
664  	17629.199   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
665  	17689.198   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
666  	17699.207   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
667  	17759.208   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
668  	17769.201   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
669  	17829.207   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
670  	17839.208   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
671  	17849.205   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
672  	17859.209   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
673  	17919.209   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
674  	17929.203   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
675  	17939.211   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
676  	17949.222   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
677  	18009.203   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
678  	18019.212   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
679  	18079.217   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
680  	18089.206   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
681  	18149.209   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
682  	18159.213   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
683  	18169.192   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
684  	18179.204   	08        	5           	0e	03	01	04	0e	00	ff	ff	D3        
685  	18239.2     	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
686  	18249.197   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
687  	18259.201   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
688  	18269.211   	08        	5           	01	03	01	01	01	00	ff	ff	F0        
689  	18329.194   	00        	2           	07	ff	00	ff	ff	ff	ff	ff	78        
690  	18339.203   	08        	5           	08	03	01	08	08	00	ff	ff	DB        
691  	18399.204   	03        	2           	00	ff	00	ff	ff	ff	ff	ff	FC        
692  	18409.196   	08        	5           	07	03	01	02	07	00	ff	ff	E3        
693  	18469.196   	00        	2           	00	ff	00	ff	ff	ff	ff	ff	7F        
694  	18479.208   	01        	2           	00	ff	00	ff	ff	ff	ff	ff	3E        
695  	18489.197   	02        	2           	00	ff	00	ff	ff	ff	ff	ff	BD        
